uid,arota,bladder,duodenum,esophagus,gall bladder,left adrenal gland,left kidney,liver,pancreas,postcava,prostate/uterus,right adrenal gland,right kidney,spleen,stomach
amos_0224,0.9147711340206186,0.8794901454621785,0.6220475036674413,0.8723347547974414,0.7662253093119167,0.8311327310632384,0.9581961153303313,0.965783959670376,0.8765853580715665,0.8964336583762463,,0.8180263554974349,0.9600563150355119,0.9549200516568811,0.9363131726266819
amos_0218,0.9310631666508724,0.7600366636113657,0.6821132623057242,0.9050432276657061,0.4394513389941215,0.7293252822263061,0.9156903502141598,0.9699756230860652,0.8500616690460235,0.8687031026601685,,0.7753164556962026,0.9444715547428424,0.9538574313944148,0.8214507452125686
amos_0123,0.9141532231728823,0.36007450906105953,0.8399331447672924,0.8743698918416287,0.9081557678177811,0.8473011363636364,0.967084066044305,0.9790425379593595,0.9345132034675369,0.8820034944670938,,0.8707209021345147,0.966769363695274,0.9728976710327165,0.9510671763484527
amos_0059,0.9341541668702464,0.7847046735719642,0.8155700910606644,0.8230385907984703,0.8361965204070467,0.8149435273675065,0.9443891371287014,0.9610150902613778,0.8836841785359726,0.7914246947082768,,0.8164082041020511,0.9531389566585343,0.9549003332250653,0.9404376410558336
amos_0008,0.9063416738567731,0.8882479370134859,0.6634103159924756,0.750134451973755,0.7549757657007322,0.7160551530731479,0.9261042790814406,0.9611720760387974,0.8643088687557144,0.8045056823896208,,0.7141742522756827,0.929573348918761,0.9352906851755167,0.9012267059927604
amos_0563,0.9096059560559289,,0.8221336370539104,0.7223556173385568,0.44244568631989684,0.7241478086508164,0.9548676225921545,0.9249492482058596,0.860895966292831,0.6759911955643476,,0.48028283927114496,0.9435979926821256,0.9370041473138723,0.8987737785801782
amos_0337,0.9398913110688203,0.8885835763730279,0.7903646970117861,0.8902493180232189,0.6678911957733108,0.7782577393808495,0.9623805877318512,0.9778284779243946,0.8469065283152789,0.8606638643756709,,0.7936142198815009,0.9595033664342839,0.9626285703206543,0.9585215511381153
amos_0556,0.9473922491850779,,0.5662100456621004,0.8227800674409891,0.843079771640179,0.6116279069767442,0.9586530666113614,0.9080575219376064,0.8019236075525248,0.7590926651581213,,0.40476190476190477,0.6097986001999715,0.9589966785018899,0.7838466896586874
amos_0410,0.9121961048616274,0.9501888672118218,0.7704493180861058,0.8610882594899518,0.921884326243814,0.663321310961267,0.9476794333992296,0.9682000710281867,0.7160729480486627,0.8552546570474857,,0.8811484531493434,0.9436407954985534,0.9452280510199017,0.9049577374867983
amos_0033,0.9218200983836964,0.8670391575974336,0.73887370516584,0.8041132410816301,0.8755495434562056,0.7407641300915693,0.9545826471532589,0.9714532370551708,0.855892786756011,0.8146198194278255,,0.6681435533894551,0.9612221431309205,0.9576529744915763,0.9332483289668981
amos_0336,0.911565404752735,0.9396856388664674,0.7465180338044927,0.827021494370522,0.8990126324960069,0.8020192459378451,0.9599876330095587,0.972786301688388,0.8744637786236481,0.8459780667178909,,0.7441777140809746,0.9554603895419577,0.9605330555193818,0.9640461320992731
amos_0405,0.9438991575392561,0.8915260095627628,0.8467338066149359,0.8429471971802345,0.9022227088579875,0.7912007332722273,0.9394905375556826,0.97030018406823,0.9083997729123985,0.8608181391178104,,0.8137142857142857,0.9543553035232871,0.9500896284408406,0.9517276799726082
amos_0219,0.9492297322735195,0.9170306253051315,0.8265449581287312,0.8927141713370697,0.914755151371727,0.8303611234953188,0.9409415649243447,0.9734341099028354,0.8763692958477164,0.5946487337244241,,0.7604859704946485,0.9394136509390747,0.9609037179053938,0.961523597556433
amos_0344,0.9186311885055138,0.8830417492168724,0.8539599844815163,0.7926644437708397,0.8647815519592151,0.7713987473903967,0.9644826168913078,0.9649564315780077,0.8403325937971126,0.8309863475993251,,0.6715227193895248,0.962891580295796,0.964760531795611,0.8868059447654755
amos_0514,0.7678549957917519,,0.058475426278836506,0.4281084266352387,0.6431560071727436,0.0,0.3534643523167408,0.928026322940633,0.3389218692239111,0.47980373258564796,,0.41781874039938555,0.098910636790364,0.9314576344551455,0.707883475878244
amos_0066,0.9128864870035152,0.9226658843498213,0.8125381330079317,0.853619826638994,0.8933745726843562,0.7963496637848223,0.9262236767216847,0.9640759308078342,0.8039009275627148,0.6913779210314263,,0.7672747374239911,0.9412111801242236,0.9184327629894258,0.9329148725930401
amos_0584,0.865411786153776,,0.6313188901558343,0.6171829339567504,0.649646796381212,0.0,0.9524895371310188,0.9028512991643903,0.5264766756885846,0.5862935055615357,,0.0,0.7866211604095563,0.9336159552943444,0.7832977461447213
amos_0366,0.9388274195599644,0.8363486972047972,0.6410676577413633,0.9068014881236287,0.8555836005184528,0.7910828025477707,0.9361615899622286,0.9603746085411181,0.8207104239779949,0.8825458433285716,,0.7294613301233824,0.8930785244789595,0.9600026679710081,0.8366864921735769
amos_0043,0.9374582684175384,0.6375662554006503,0.7751074638530676,0.9163540885221305,0.8600817246723967,0.8517298187808896,0.9099738616040721,0.9673312253512066,0.8284709495269701,0.8181003262935207,,0.7860199714693296,0.9525009825046414,0.9551081741031027,0.9521445718291707
amos_0381,0.9392532694419486,0.7526088831392842,0.7675046684260074,0.7281205164992827,0.9276232170597373,0.8546637744034707,0.9577467947100803,0.9751399249868038,0.8225957049486461,0.877697564731928,,0.8299894403379092,0.9501772652854501,0.9454119123006153,0.9608903636355635
amos_0175,0.9229551295306176,0.7894029283689394,0.28014796547472254,0.5264449094451259,0.8654841834519157,0.5461365341335334,0.953388563657932,0.9438867169524924,0.7987497829484286,0.7238247970331763,,0.42518775274407855,0.9679647991080317,0.9093725133568262,0.00025892202131791306
amos_0056,0.9098751760250469,0.9336906664313435,,0.6460247070003168,,0.6902479338842975,0.9253014744970762,0.9623409329600577,0.4718257668124985,0.6100512373269378,,0.614421572168051,0.9305065433587398,0.911269350833063,0.9356431525605321
amos_0057,0.9068578181778019,0.8902505463293402,0.44873536451258167,0.8073408703732383,0.38141176470588234,0.042810098792535674,0.9078099085955134,0.9492552747408933,0.6093124875861873,0.5910831298984968,,0.5945007235890014,0.9039727517316389,,0.8216224910560229
amos_0083,0.8572520751419834,0.859899482180932,0.8132647889363551,0.7750702905342081,0.5391343860047711,0.7697318967677274,0.945249067368883,0.949283868685171,0.8752548500325787,0.8351476435695195,,0.3287520615722925,0.9479821708227925,0.8902834776183487,0.9189060197962275
amos_0189,0.9232271867538991,0.23565723986264903,0.5899210290645608,0.7799260733579756,0.8141445078657943,0.26861451460885954,0.9679192804706472,0.9496818941286072,0.8825810241848624,0.7508126231731975,,0.5673648823377295,0.9701468766589985,0.9326438361556092,0.8147379907297724
amos_0551,0.919710665640119,,0.5267882624601095,0.8347855227882037,0.016489988221436984,0.45321931589537223,0.9508916189450671,0.9132204441591754,0.8306327340649078,0.7079582712369598,,0.4747834946510443,0.9474359274429491,0.9251917987650031,0.6760780314738983
amos_0070,0.915687766573093,0.8277363732580703,0.8084569474304593,0.8547893622028713,,0.7807017543859649,0.8820602789626286,0.9719631290483308,0.881093746760024,0.8071623998436583,,0.7347498286497601,0.9431057795652324,0.9546901964006903,0.9324683891785033
amos_0508,0.6427927429177014,,0.43383723338165253,0.6628196424530437,0.04435660957400088,0.6370808678500987,0.9382254711913492,0.9665659803821396,0.7975567938276896,0.5105334078285733,,0.0,0.9408986271305717,0.9629802001234331,0.8803096205231437
amos_0048,0.9011240669195671,0.8343395761458847,0.8077220612176563,0.8492044358727098,0.7442594215600351,0.7117137141587019,0.9433716037595536,0.9657716031736957,0.8534260690365791,0.7500289375775113,,0.6751054852320675,0.9410107055183533,0.9641770151754563,0.9496980059943697
amos_0540,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
amos_0206,0.9050369288469825,0.8224524888613307,0.7427004833094145,0.837831459709946,0.9245521069896543,0.8578742077035593,0.9669592511922928,0.9705948747463392,0.8657376556996507,0.8918358657164628,,0.8400443295160694,0.9674919794437675,0.9617536696134682,0.9557717365273978
amos_0316,0.9434345524135531,0.8647293732195607,0.7788676612423303,0.8671893283407442,0.8547303119076339,0.7357257010024698,0.9576109517123497,0.9720863366024657,0.9151060612865077,0.8032472583454758,,0.553114872164206,0.9549615749670861,0.960562774769363,0.9563896569730738
amos_0383,0.9259821101637287,0.7794628577731209,0.8140064971193711,0.8682516097077762,0.870047888550283,0.7789688616641144,0.8336989111566988,0.9696379716754615,0.8735865776569977,0.8846856940676967,,0.8396178984414279,0.8937034462210746,0.9379230268188383,0.9557795703918939
amos_0104,0.9396036540684893,0.9484724770859708,0.7852481324113416,0.8967701076630779,0.9372306332191402,0.8337116912599319,0.9610643917544552,0.971809290338911,0.8783077904390849,0.8917563626445102,,0.8734901462174189,0.9573341428041418,0.9548157578082765,0.9584401897066573
amos_0019,0.9094898228918847,0.9349985861061363,0.7037023002008412,0.8209121245828699,0.8483691592663292,0.6694915254237288,0.9491934122639917,0.9559158653484741,0.7348428523149713,0.8682953737171392,,0.6722846441947565,0.9498444474502908,0.9130720080054463,0.8592957885393037
amos_0349,0.8501358131961894,0.4291110107806323,0.6153500785712505,0.8156928050154283,0.874511118560733,0.740180634320521,0.9506632091993972,0.7035722368307613,0.8558780335766886,0.8886810956279791,,0.8346510828463389,0.953754054072824,0.853734059517026,0.890995697088419
amos_0550,0.904042364422757,,0.32252143659425253,0.8486636584519264,0.31527263330174865,0.5894308943089431,0.9472916946078803,0.9296480793002292,0.7048138900180013,0.816179078596482,,0.6173254835996635,0.9356359171386699,0.8265593751476308,0.8389920680982782
amos_0250,0.9190793752685269,0.7946485912492767,0.6452950778703561,0.8136954790763514,0.9448176684674199,0.8150738830112791,0.9626381817284979,0.9751839019793305,0.8832353401444188,0.8776382620611586,,0.5731166912850812,0.9602082909468334,0.959199284531806,0.9431467568462705
amos_0230,0.9234416399386417,0.40752196812528413,0.7625662131778514,0.8431406584505005,0.7633262260127932,0.7423687423687424,0.9535813246364728,0.9697622390937002,0.8364777517564402,0.8708240641071642,,0.7691085963867381,0.9446100202586879,0.956737249150396,0.9515401177823877
amos_0380,0.9348735526706432,0.8869464444225269,0.8356931324441754,0.717948717948718,0.8506174188613266,0.8531216167448574,0.958853516437786,0.9740353698365923,0.8789797485267576,0.8961154273029966,,0.6737389045247889,0.9612489660876757,0.9640556144859647,0.9495548259236253
amos_0325,0.9471645638743024,0.7994663078309062,0.8353387654872195,0.8711721224920802,0.8287900937311893,0.756844968268359,0.9539591842780594,0.9768243155666287,0.8962491475335304,0.8373954165150964,,0.8215558817362131,0.9522647606165489,0.9547234075872059,0.9749769009034928
amos_0546,0.9270705817248839,,0.6499897966124754,0.7931672288107932,0.8089315997738835,0.7081565299387081,0.9488239385763211,0.9441950639963462,0.7633066891779003,0.700001700188721,,0.5998536942209217,0.9544454748200888,0.9221817153071131,0.7113127517325308
amos_0041,0.9049260438937127,0.817585235420146,0.41356210267277327,0.7891156462585034,0.45870178739416745,0.5428907168037603,0.9353601296133044,0.9547698753224709,0.7006580574934441,0.8427071490670769,,0.34375,0.9521763134727009,0.9315729338580678,0.7974289285218323
amos_0111,0.9476130967258185,0.1458397466907076,0.628428927680798,0.7940959409594096,0.9304463529696383,0.7534918837297093,0.9743246888818513,0.93677185267951,0.9159562211981567,0.8494940679765077,,0.7425025853154085,0.9705693862459945,0.9706742122400575,0.9221025429801448
amos_0289,0.9248824631482202,0.8309230280546349,0.7571766024742763,0.8843082236132096,0.8844944403021363,0.7320277953253317,0.9649075620017153,0.9708987201792113,0.8453544177053482,0.8984754756331366,,0.7462020905923344,0.9627199555320621,0.9476473351470904,0.9374027699436905
amos_0174,0.9031039991550152,0.8164417515835858,0.7551731202622414,0.8240818380010062,0.9341137906813393,0.8082846521508231,0.9693966693966694,0.9713908472227882,0.9032553432447411,0.9286349181266913,,0.8256880733944955,0.9699367943385014,0.9530040847540954,0.9345375573098004
amos_0395,0.9049397994471495,0.8639417117307308,0.7067890314020345,0.7635371179039301,0.8066457117198024,0.7050659264399722,0.9159261430632316,0.9449477395759318,0.7860997097921043,0.7195104992351551,,0.7132766325500937,0.9055151565169813,0.9121451188751141,0.8324977699100358
amos_0040,0.8959343735277,0.23080360193659288,0.7979463398476316,0.808284789644013,0.6782225023636936,0.805630752571738,0.9396085484817827,0.9606571648831329,0.835957881502436,0.7268754163890739,,0.645,0.9288253960162612,0.9440350761425041,0.9489834020097347
amos_0286,0.946643434183431,0.9347876805154701,0.8635393214812515,0.8964293634952317,0.9041656018400205,0.0890122682904988,0.945464322647363,0.9736249318183658,0.8324259503537594,0.7912009972489684,,0.7624963028689736,0.9528717466541301,0.963360760616787,0.9653497155241333
amos_0541,0.8394353265235854,,0.5146032566554666,0.0,0.0,0.6552901023890785,0.7685555531533089,0.9172601904357884,0.5016176470588235,0.6706559952128057,,0.1,0.19330329534411167,,0.0
amos_0088,0.9112747815527573,0.4160925874896666,0.18247374196582536,0.7631507222676479,0.0,0.11629315566323441,0.9326046571909967,0.8972425678586816,0.24938157729235672,0.8683640411026972,,0.1180637544273908,0.9394489654090166,0.7611940298507462,0.568358937837013
amos_0117,0.9311974022459748,,0.4937814572055225,0.7822941051287507,0.8936466365084889,0.6223458038422649,0.9649743451255739,0.9663365475601348,0.5861468089740797,0.7226679642853101,,0.78133925737861,0.9618144384296099,0.9216466218099503,0.4538846282094031
amos_0388,0.9432289800419547,0.8376221624553132,0.4743625605164067,0.8213783403656821,0.8448731709810372,0.16301422529796233,0.8915160692046483,0.9469007672983132,0.4375790499492007,0.5751467593147238,,0.7643711987443594,0.8904093880203356,0.9503740186773422,0.8786386433551859
amos_0060,0.8897765326446191,0.9319995041657985,0.6966011524603598,0.8259525281834181,0.8811129370431234,0.7873005428524429,0.9414678282931925,0.9696074539498628,0.80046810260303,0.8060530977549816,,0.7876699215010531,0.9393558422740493,0.9627333011286285,0.931971182581264
amos_0161,0.9087143741081689,0.9347732547066666,0.5430937989702261,0.7904122278832793,0.8901696741179639,0.7288135593220338,0.9657239369452908,0.966795460262164,0.7813144966716083,0.8762646933630202,,0.5950138504155125,0.9628633843051588,0.9392889728621143,0.9117378396894268
amos_0370,0.9014395120648513,0.930332425354464,0.5431917442894136,0.8187692613579879,0.0,0.6251268520397808,0.8709415008781335,0.9397400477354637,0.6935631516667039,0.6107019458083288,,0.7176272003858211,0.8742966679239239,0.5309302325581395,0.8660361788400687
amos_0193,0.9186741043140433,0.950665393683144,0.5566643292518475,0.7503168567807351,0.6646631605309291,0.7977315689981096,0.9674680956074173,0.9397499141569573,0.840137547556336,0.8535807050092764,,0.701530612244898,0.9627264003838311,0.9477240700181667,0.7873977508991851
amos_0073,0.922341006131818,0.8490853312123622,0.8132517280228982,0.8854901960784314,0.6566604127579737,0.7587433313574392,0.9473465859982714,0.9598415285888203,0.7998126380121785,0.8364451082897685,,0.8178077066965956,0.9628840140078003,0.9553594310609944,0.9477548368909072
amos_0170,0.9100497947648206,0.7991316146540027,0.8479394979167396,0.8190219224283305,0.9217118367839682,0.8197395476353667,0.9655878928987195,0.9652591993547202,0.8657553909894627,0.856,,0.8705701078582434,0.9627550873557263,0.9665549972082635,0.9583251682017114
amos_0409,0.9428721257289961,0.9369784683835005,0.8508004523001845,0.9077580940745266,0.9211861379063951,0.8324066719618745,0.9434495573715789,0.9718308946461204,0.8889050317206645,0.8645414687614176,,0.7698293923974858,0.9418925842596512,0.9655810326519777,0.9458795034816834
amos_0207,0.9273473614939398,0.8210887784061311,0.645911782904623,0.8609122716913299,0.9068994181213632,0.7373771602846493,0.9447954709753739,0.9691491364001182,0.8663206983566505,0.7248905125393101,,0.7348329925017042,0.9372945738559344,0.9622942953568854,0.9247232804391516
amos_0133,0.8179506464668171,0.6635958107059736,0.46868836618264126,0.61698956780924,0.8923676518350113,0.14151747655583974,0.7991183673469388,0.949174179684351,0.6573892690869311,0.572498887295386,,0.21066491112574062,0.6724982272646693,0.9364608560777165,0.9022043459229099
amos_0334,0.929095922217385,0.5840710070435942,0.4461959318545001,0.8325250312891114,0.9284845080969765,0.7200145825738243,0.9663201998227379,0.9591201413082726,0.6923915111472404,0.8590297732596045,,0.6919179734620025,0.965667607664124,0.9619235580264073,0.8480932238558664
amos_0284,0.9356742654291946,0.8521379139891251,0.8065304351709486,0.867502754893215,0.9288761388250467,0.7632244848776961,0.9582202500049526,0.9744748145772228,0.8347311131486638,0.7454231929874982,,0.7685261303581914,0.9539359024012394,0.9569211306433035,0.9464888760530746
amos_0273,0.8906542765250789,0.8894871147752447,0.7914875888079993,0.8425539243122229,0.8920806124195955,0.8387897595034911,0.9679787586551165,0.9757621214468355,0.90320741022362,0.8371195661620288,,0.83433850891826,0.96008823187174,0.9697564646178529,0.9381350374278339
amos_0557,0.1767532678852308,,0.5604225462527438,0.10762082522536834,0.5390161696318102,0.31941504714258223,0.9078381524863979,0.8920801181705612,0.2519634480015717,0.4174195613106521,,0.14650856389986824,0.8568994827779122,0.9295834099831585,0.810729240205142
amos_0036,0.9091664903104877,0.8796488981377728,0.7114727566984356,0.7891561989922645,0.8456561922365989,0.8222543352601156,0.944547943122196,0.955666695138571,0.8283389761988984,0.8564776709075089,,0.6804360298336202,0.963294736736395,0.9452131051305148,0.9172409406077056
amos_0554,0.6852968736689667,,0.692475640145349,0.557221123116725,0.4619715594119065,0.746750597423792,0.9277724807512893,0.9410024558145786,0.8481487732156777,0.7353495702857823,,0.18898488120950324,0.9124059684219228,0.9276576417955839,0.8092276483253515
amos_0090,0.9406394984326019,0.8864938131257925,0.8250818330605565,0.8709390298175345,0.9199154703781972,0.7300843486410497,0.9629498368257062,0.9725037513812073,0.9074531737773153,0.8540793864943549,,0.738933030646992,0.9597384995615084,0.9565217391304348,0.9389145381772843
amos_0195,0.9191813373533996,0.9426574260969862,0.8644332147981783,0.8323190849769044,0.9179046990205788,0.8476987447698745,0.9633802816901409,0.958621322945105,0.843022098347601,0.9189013700409064,,0.7960566851509551,0.9659969997352708,0.945178431429484,0.850843937893898
amos_0192,0.9309559745209894,0.5276844251005455,0.277747202348193,0.6573493400226961,0.792622882416757,0.0,0.758901482401396,0.9032263752151615,0.5460235936120696,0.47175685693106006,,0.13758599124452783,0.9305941143808995,0.44652956298200513,0.0
amos_0180,0.9384258851829036,0.8373850431311043,0.6940457159808171,0.716957268045894,0.9374661906307475,0.6964085297418631,0.953626275081269,0.9609303303443604,0.7937621386953044,0.7602790607538517,,0.6149331594391914,0.9440152668954255,0.9628561546742789,0.9272944319699855
amos_0391,0.9429834254143646,0.937888682264412,0.8035435600844579,0.9038601602330663,0.8864777327935223,0.7011156782149148,0.9648326557888288,0.977801797537939,0.9058241821422411,0.9147655156702574,,0.7724784988272088,0.963010688738002,0.9672457690579601,0.9565153425809163
amos_0149,0.9438881541658795,0.9098403107466552,0.6262260261135754,0.7993557294063507,0.6697112860892388,0.8060422960725075,0.95860790032768,0.9247300855154397,0.6463743924591291,0.5827210077130208,,0.5871313672922251,0.9580873611802599,0.9578915911257845,0.8144557317125005
amos_0247,0.9218179747123818,0.8992993089404326,0.7959599980098513,0.8416001051835782,0.9177168859432189,0.7857493375208559,0.9636792229169066,0.9785944452156184,0.8809664187061731,0.8943634856721463,,0.8170677361853832,0.9633490821193906,0.9726565075402285,0.929405370781937
amos_0097,0.8711890818609094,0.3347876164880807,0.2842930935527071,0.7594857322044528,0.7896377093883912,0.7252985884907709,0.9500111482720178,0.9415046330943083,0.7879504446614918,0.8952208747700845,,0.6633165829145728,0.9416480453362206,0.9038843101343101,0.8953238269736318
amos_0215,0.852092081766117,0.8053414179290537,0.7614246024142556,0.8342090553381778,0.9060111287576695,0.7618055555555555,0.9504295497831989,0.9737544512735005,0.8978492821630076,0.8540430581454483,,0.7216117216117216,0.9582437948152234,0.9592250644943807,0.9298693210568965
amos_0580,0.806286097359736,,0.7122991347342398,0.6884364195159431,0.7254881486895688,0.5153294194390085,0.8629999442182184,0.9584785367737882,0.8195836856303096,0.7763338339972572,,0.5566666666666666,0.9390930307051664,0.9537664899519172,0.8800977027486627
amos_0011,0.9181505311985635,0.876843467011643,0.516163222045575,0.8189936832934002,0.7945381939971661,0.7879499217527387,0.9525542820941082,0.9672896708072587,0.7748161764705882,0.8987768126218756,,0.696319018404908,0.9558754929816378,0.9427409146214067,0.9073664738434526
amos_0332,0.924548021681976,0.9296890483425906,0.7931716391661521,0.889210233592881,0.8874557898121355,0.785294868521828,0.9551422937554307,0.9702420583666747,0.8814616978259242,0.8591665839208288,,0.8003150846790075,0.9545955483916267,0.9664269124709682,0.9557759600346546
amos_0374,0.9004837758112094,0.9199846828064503,0.6642323160050332,0.7052545155993432,0.4521452145214521,0.4391691394658754,0.9314462627156126,0.9619536868263578,0.7902968565107784,0.6816806389205814,,0.6355475763016158,0.9332363208966188,0.9445549527828009,0.9295706273873552
amos_0290,0.9287554939715222,0.9279795660120916,0.6851844307376415,0.6686840598675063,0.8785559275272109,0.8230686380103789,0.9493133002477411,0.9681007478388349,0.7065724570057326,0.8139010175351625,,0.6831654676258992,0.954239793404577,0.9486809803997974,0.93800515220364
amos_0599,0.9542906621701681,,0.7231864152828068,0.6160096298525429,0.8795412802938674,0.7178408692604277,0.9556966515323496,0.9473437404748395,0.8358028119241739,0.4297904067600033,,0.558244231851435,0.934910200727785,0.9422105751644692,0.9003066873780221
amos_0118,0.9408523487843601,0.9311741546637287,0.8389572497780033,0.6484375,0.9389000261483483,0.8227694792087202,0.9572515491411091,0.9654943103637335,0.8768964704032702,0.6637168141592921,,0.7819453273998729,0.8991171403962102,0.9637245182056471,0.951222123104371
amos_0127,0.9250244698205546,0.9086231117705554,0.7147753236862148,0.7064528161133905,0.6459099915086329,0.36077481840193704,0.7035436188465092,0.9310043735459261,0.7849101323326091,0.8250017143248989,,0.7380281690140845,0.3700491892876662,0.900948118485366,0.9173735337756502
amos_0274,0.9128172788901151,0.9484834423538452,0.829519911430201,0.821430496415674,0.6980458474257798,0.751331651247547,0.9624355674366593,0.971129006567415,0.9222008268158464,0.8544976555742705,,0.8197860962566845,0.9406227764772338,0.9691519153301672,0.9386247803459257
amos_0208,0.9079030620502936,0.7063032024556741,0.5650641297884991,0.862974452194187,0.5508550461921506,0.6813788659793815,0.9147851676628579,0.886404896519529,0.7303837573954932,0.8464877821426193,,0.6797318205260443,0.9475437513959184,0.945868083170985,0.9064188416316686
amos_0110,0.9150591783316263,0.8238045180529037,0.7968699753456963,0.8651515151515151,0.9210916014385445,0.8475765306122449,0.9667862450188833,0.972827859705746,0.8675225936020657,0.9143697478991597,,0.8555145826349313,0.964189266288844,0.96280330946256,0.906319818635826
amos_0538,0.9229671897289586,,0.3010047821181022,0.43112062812276947,0.5932273214138585,0.0,0.9438011492251437,0.9319229173550229,0.7556223014830111,0.7686627778187993,,0.5184577522559475,0.9476741526780406,0.9148112477102336,0.7969793106132855
amos_0392,0.9340445134073607,0.931771295917744,0.7863139775880844,0.8172043010752689,0.5427694668200997,0.7127862595419847,0.9314797933758736,0.9714443483020825,0.7624072501496527,0.7229329895203147,,0.6943262411347517,0.9440037930046721,0.9434788279526599,0.811386614573446
amos_0339,0.7978088233569107,0.22413342557519444,0.6428662451600254,0.8656827176781002,0.8574258651643657,0.7498933901918976,0.9268030402019226,0.9691274867587742,0.842984296392855,0.5630692634353492,,0.751402844838836,0.8807496731811297,0.9615477309995133,0.9530538526453031
amos_0184,0.9402087773952014,0.7641862641862642,0.6045044546510985,0.8410766961651918,0.9001229256299939,0.6848847139197267,0.9690057816574085,0.9634775343806266,0.7969713595961813,0.8539774370841771,,0.7474489795918368,0.9697686414130613,0.9217767086397939,0.8800653389457812
amos_0064,0.8806215528213831,0.7828412606848812,0.587318563789152,0.7850530213768726,0.8228531614701271,0.6515837104072398,0.9295036427485718,0.9754103194103194,0.8036518661518661,0.816589202717197,,0.6876006441223832,0.9325910877766931,0.8941544885177453,0.9013063043383285
amos_0507,0.8734318817419097,,0.48056769276257433,0.43807390817469205,0.0,0.7555116814741691,0.9543347708677603,0.9455228553537883,0.8385005711856752,0.7256483434669314,,0.650915534554046,0.9468119962429828,0.9533472779170952,0.7805824538497805
amos_0297,0.9147982857987291,0.9307491405667357,0.7908528864059591,0.8481009893637932,0.9033219959931044,0.7775653282345443,0.9687775313193164,0.9746605537134232,0.8678948653763966,0.9118075428677788,,0.7887563884156729,0.9650294647935045,0.9647205014154954,0.9615510199175893
amos_0140,0.8787392658299519,0.5881602858496903,0.23923135925073674,0.7231899836690255,0.5552366084168471,0.6503428011753183,0.8932560880796528,0.9311438809333871,0.7819064991494333,0.697457072360139,,0.7490785370002835,0.8083789105228615,0.9194554906694179,0.8408500489757676
amos_0087,0.9165067725450712,0.9346866984243313,0.7767389999142293,0.883469843633656,0.8719021774668149,0.7624890446976337,0.9413808397397989,0.954035516273069,0.8185581879857902,0.8977499782816436,,0.6581560283687943,0.9463335394164212,0.9282514684050862,0.9369554993169246
amos_0259,0.891916677584174,0.6124326732272304,0.43170585592331884,0.898428053204353,0.940079433603868,0.5296251511487303,0.856715308114137,0.9550974697590312,0.7019503642246444,0.7524531480311645,,0.7681940700808625,0.8506769598526559,0.9308130555904499,0.9136110821592018
amos_0172,0.8885895190623737,0.8102412436901923,0.2945326278659612,0.483566834082298,,0.34081261370527594,0.9063653047425867,0.9633317989609164,0.7315374971090526,0.7468928074662359,,0.43420523138833,0.8957342454478604,0.8968045107399252,0.8952720260916068
amos_0328,0.9157012402889464,0.8825836307306169,0.7589009522654212,0.8213474904823443,0.9238038098095095,0.8823367318820612,0.972972972972973,0.9809849115554161,0.8891860109219195,0.8930610967691465,,0.8587984141506557,0.9680131873830824,0.9697673826084741,0.9460982685662546
amos_0408,0.8707320788708512,0.8821753262824427,0.8263300789327004,0.7830426736948354,0.8817160506397855,0.7849312953527868,0.9614342728344258,0.9653809989761014,0.8442314990512334,0.8268091425422146,,0.8414693088448526,0.9537481468433954,0.9594621474320723,0.874812278813512
amos_0341,0.9190382476255669,0.9195241726073997,0.3760621949014645,0.7596228165095069,0.909985935302391,0.6795454545454546,0.9569597250478994,0.939548632186931,0.7011895784921747,0.9005517046258311,,0.5490353697749196,0.9627700299814673,0.9422603039589718,0.8722743237022003
amos_0545,0.8758364421251676,,0.6116245857023525,0.817658037815467,0.6156218675302645,0.7005813953488372,0.9657822506861848,0.9662233226697051,0.8831605392590496,0.650352862571512,,0.6426461901949203,0.9683745055601164,0.9379429674242172,0.8782815757491923
amos_0226,0.9182505241309594,0.9233269999627449,0.8118877098184132,0.8372984192878812,0.8459262812824818,0.8356896010053408,0.9568112443573361,0.9777290775936558,0.8576611881807751,0.7919561889059004,,0.7503684055408193,0.9583034454828446,0.9709078547695547,0.9346557337513566
amos_0321,0.9318056959959234,0.8966580471595551,0.7509490483691863,0.8504322158971115,0.9238019801980198,0.8033226837060703,0.9565645714884586,0.9723889544191769,0.865919461303327,0.8675485423130199,,0.7322970639032815,0.9517167381974249,0.9549452824834928,0.9286465277100338
amos_0124,0.9121632245354742,0.8724417851290064,0.8791262531583666,0.8059677928639091,0.8723904733901794,0.8715393133997785,0.9700145171786614,0.9732572173409288,0.8931333612040134,0.8033270077118747,,0.7692307692307693,0.9714693532057559,0.9779588026899171,0.9619015978823504
amos_0254,0.9196011353392043,0.8057774975640511,0.7885291396854764,0.8225147845677274,0.6856405292029687,0.8414460575007117,0.967962372585741,0.962230701382493,0.8605824352212795,0.8505426398186282,,0.8685813751087903,0.9674952748492623,0.9605899741221475,0.9481502285883693
amos_0171,0.9581046531447077,0.0841344797095178,0.7551584473377718,0.6668565325738697,0.7810948146437233,0.8518150174042765,0.9434658247237375,0.8083221210673239,0.5430903646581073,0.7895013737066697,,0.8405797101449275,0.9440836842820269,0.783889116802438,0.8983092183383242
